session_duration,pages_viewed,purchase_amount,device,source,location,group,converted,customer_segment,ad_spend
259.0889658383264,4,58.70448882358162,mobile,referral,US,treatment,1,medium,358.80497604340144
404.619363784273,3,65.00274609000988,mobile,paid,LATAM,treatment,0,high,65.38795246453498
249.6991309250149,5,50.745095938267724,mobile,paid,US,control,0,low,418.47480464635305
239.2905693606134,6,60.25632113872582,mobile,paid,US,control,0,low,140.11976962309825
357.9055436750034,6,76.4201191049262,mobile,organic,US,control,0,medium,310.6495353069981
339.5831346981468,4,55.98099155047466,mobile,direct,EU,control,0,low,259.9854664775842
331.2059908526078,4,53.693163776395465,desktop,organic,EU,treatment,1,low,238.92745205978449
331.41727546321397,5,57.22446985220979,desktop,paid,EU,control,0,high,450.3711740559789
299.3876613576543,1,46.34719141796115,desktop,referral,US,control,0,medium,246.81258120317662
255.1372814257084,9,73.87967705524733,desktop,referral,US,control,0,low,83.90485290791784
303.79022790968634,7,51.80071037695981,mobile,organic,APAC,treatment,0,low,475.98742724672866
266.14191442439443,5,47.27066679774487,mobile,organic,US,control,0,medium,464.2408540578324
348.7559866708876,4,50.5788105360178,mobile,referral,APAC,treatment,1,medium,357.9947103117194
292.6471309248931,5,60.972201916064385,desktop,organic,US,control,0,high,260.5516376594112
258.7251401603744,4,58.67187412827739,tablet,referral,APAC,control,0,low,91.78676282458457
283.93070791735033,1,50.21909721830654,mobile,referral,US,control,1,high,405.8366533598643
320.6465727137812,3,55.764513451224225,mobile,referral,EU,control,0,medium,83.96506149081303
271.81377235980125,7,34.91444031787144,mobile,organic,US,control,0,medium,80.87044320281555
258.8889802216784,6,51.849705750731566,mobile,referral,US,control,0,medium,291.82272909771564
312.18436057459564,10,54.52756352076695,mobile,paid,US,treatment,0,low,122.0577080830881
312.24832855543616,4,76.81473414279088,mobile,referral,US,treatment,1,high,53.478620303157044
274.6528412314435,5,42.291811972713106,tablet,organic,US,control,0,low,240.40104394810382
276.44808471908385,6,50.65529295478561,mobile,organic,EU,control,1,low,111.74775422452967
311.6024968678818,6,41.04572039074958,tablet,organic,EU,treatment,0,high,122.23193687631105
227.5957829251338,8,51.610829499496916,desktop,organic,APAC,treatment,1,medium,84.6097874309006
229.62681128117225,4,63.36657357758983,desktop,paid,EU,control,0,high,142.29218917562446
264.0777889373782,3,65.48639295024037,desktop,direct,EU,treatment,0,medium,371.96788089847524
289.32764241440765,3,53.20216577948829,desktop,organic,US,treatment,0,low,414.01728824800614
315.5453782799002,9,76.28660306495989,desktop,referral,US,treatment,1,high,253.64013981318527
373.7678108474776,7,51.339583805802356,desktop,organic,US,control,0,low,277.9492171466379
342.88298116010094,2,49.04888352299234,mobile,organic,APAC,control,0,high,64.69476556739117
292.0030735018286,2,55.14146353553399,tablet,organic,US,control,1,low,81.19231761709258
299.04918960486555,4,46.89609008622435,desktop,organic,US,treatment,0,high,165.9054765422826
249.87353176810956,6,44.769943575217624,desktop,direct,EU,treatment,1,low,294.7542893209164
299.0743432003805,9,64.68194289056085,desktop,organic,US,control,1,medium,382.7980169307468
285.56706805399307,11,49.596660897859564,mobile,paid,APAC,treatment,0,high,322.25137760211487
316.1359280169045,4,57.45360724077876,mobile,paid,APAC,treatment,0,low,226.45753474405473
258.63845282238384,7,52.146297844675736,mobile,direct,US,treatment,1,medium,103.24583285141219
325.9673257120586,7,48.37296298430908,mobile,organic,US,treatment,0,high,401.34795569923523
376.6369456501289,3,41.288069699923696,desktop,organic,US,treatment,0,medium,213.7037232195757
294.5619925771571,7,50.721532368217616,mobile,organic,EU,control,0,high,381.22430651725534
320.0855861049471,5,70.23529580876092,mobile,paid,US,treatment,1,low,280.8404788614538
334.5071995855556,2,41.28011365124224,mobile,organic,APAC,treatment,1,low,382.3979241028214
279.93897640570816,9,50.874737536807395,mobile,referral,EU,control,0,low,458.2803026536574
311.20462409052084,6,52.33042951529484,desktop,paid,US,control,0,low,464.4632822242109
300.62962003908973,3,63.021085158349806,desktop,paid,US,treatment,1,low,290.7980510002715
304.8838049274416,6,44.12143695092,mobile,paid,APAC,control,0,medium,280.17876414453747
261.3495108072267,3,52.306108487662144,mobile,organic,US,treatment,0,low,169.55530947627676
301.22550871294715,2,38.66578981707377,mobile,paid,APAC,control,0,low,471.10992418818114
324.8999145622725,8,53.499237152493926,mobile,direct,US,control,0,low,256.06362523982943
372.5571803897521,4,41.046456263408004,mobile,referral,EU,control,0,high,107.41605767931972
347.96354130426033,5,60.62853693033216,tablet,referral,APAC,control,0,medium,244.71721158194745
407.65912287557785,4,73.378277453883,mobile,referral,APAC,treatment,0,low,107.17396260710177
261.6326218555975,3,41.392431982981805,mobile,organic,US,treatment,0,high,276.13925791568374
343.6160318360339,4,55.342078623746744,mobile,organic,US,control,0,low,302.5739816852955
309.1671002869176,3,42.732580951179806,desktop,organic,APAC,control,0,high,201.9900926721134
409.4901466608836,11,60.4095417379779,desktop,organic,US,control,0,medium,82.2427764041681
259.5850857322424,6,37.34741590914785,desktop,organic,US,control,0,low,474.5765910349576
258.0139078909612,5,54.805867584277124,mobile,paid,LATAM,treatment,0,medium,398.0089010675433
270.0303677277989,5,41.27011033110647,desktop,paid,US,control,0,medium,427.49648622730444
193.80521378450965,5,47.930154109016314,mobile,referral,US,control,0,low,215.09077742880325
273.71224891596194,3,39.68974724852693,mobile,referral,US,control,0,high,392.37396350875275
262.0433669223151,6,58.223504708957535,mobile,direct,EU,control,0,low,268.4178028261374
307.5196893238104,4,41.63019645560413,mobile,organic,EU,control,0,low,140.4875697827207
317.087798788858,5,55.519642593318274,desktop,organic,US,control,0,low,105.99051960824598
393.8085419607943,3,54.53644429416819,tablet,paid,US,treatment,1,low,205.2728911949256
347.5211919093025,7,48.855276282011374,mobile,organic,US,treatment,0,low,111.89845016381285
271.15481721687985,3,51.477559074001285,desktop,organic,EU,treatment,0,high,499.2210392918309
255.0792664325821,6,42.38175328341151,desktop,organic,US,control,0,low,72.13504560440992
324.5959585753253,7,52.10367113540887,tablet,organic,LATAM,control,0,low,248.51461971608444
233.9883396489679,1,65.3033456435441,mobile,paid,US,treatment,0,medium,253.44208507567285
391.5729382927177,6,51.2946762556999,mobile,paid,LATAM,treatment,1,high,185.284367861754
358.97200603606433,4,67.86956593654918,mobile,paid,US,treatment,1,high,307.1082045681254
276.5412173947648,2,64.98097633487784,desktop,paid,APAC,control,0,medium,117.4896608681951
214.34327354545613,2,41.83845010971956,mobile,organic,US,control,0,high,402.76057126425513
367.69361870827066,5,35.449453949094476,mobile,organic,US,treatment,0,medium,199.60147321143722
294.2730077373691,5,53.01960900171765,mobile,organic,APAC,treatment,0,high,316.10416540938877
361.8908155986731,3,51.37607461305282,mobile,organic,APAC,treatment,1,medium,372.0376562301317
220.27861706028165,5,68.68603219163002,desktop,referral,US,treatment,0,low,450.0689529605725
270.03124885231136,11,50.34807540499832,desktop,referral,APAC,treatment,0,low,426.10434640349007
300.26218498590913,2,41.97800591964821,desktop,paid,EU,treatment,0,medium,323.73906264660184
302.3490296882371,6,38.528404889882886,desktop,organic,APAC,treatment,0,low,224.77693117274913
277.4967264260378,5,60.899049590908305,mobile,paid,US,treatment,0,low,276.44210153373376
331.14249661737495,3,65.65862810487434,mobile,paid,EU,treatment,1,medium,395.9306570204612
246.61897853087027,4,50.43828799460428,mobile,paid,US,control,0,high,444.8954941517629
292.8810257489353,10,59.55802745112481,mobile,paid,US,control,0,low,96.70186767950234
306.01478158559496,1,45.157416480691694,mobile,paid,APAC,treatment,0,medium,223.18531812187408
325.72194170293744,8,49.540711712598394,desktop,paid,US,control,0,medium,399.25246928607527
335.5807439044445,3,49.8343159017748,mobile,referral,US,treatment,0,high,244.24329316728245
243.76789540810654,5,56.83324511516092,desktop,organic,EU,control,0,high,199.50249382982773
223.29429146321888,4,55.907443355103254,mobile,referral,EU,control,0,medium,235.09521357047132
363.88384109492546,11,62.500711130568206,mobile,organic,US,treatment,1,medium,321.28013605385786
316.6157005989796,3,50.636490614965176,mobile,organic,US,control,0,low,499.9123148602107
262.5756731721723,4,48.53619765902592,mobile,direct,LATAM,control,1,medium,271.8465930970393
377.55759877612616,3,35.223875930805555,mobile,direct,US,control,0,medium,143.82251372941724
305.78373171464295,3,70.09707307740743,mobile,organic,EU,treatment,1,high,123.28095887559263
358.96485920319134,8,84.88812898403783,mobile,paid,APAC,control,1,medium,69.05738636438643
303.37592407050545,1,41.16280859308937,mobile,organic,US,treatment,0,low,301.4677557132446
403.03739624409934,5,42.26970290397297,mobile,paid,LATAM,control,0,medium,295.0574411699754
387.7670421221602,7,41.29272228356258,desktop,referral,APAC,treatment,0,low,142.35526705113912
287.5517925760463,3,57.24591778723123,desktop,direct,US,control,0,low,362.8982329036552
348.5785475477178,7,54.4848545419644,mobile,paid,EU,control,0,low,383.49816873335635
332.2687974792574,5,48.414623075835436,desktop,organic,EU,control,0,low,166.59419242195008
368.43157787661744,7,40.81980938361035,desktop,paid,EU,control,0,high,204.84489381338145
251.7538269709948,5,50.92376791639924,desktop,organic,APAC,treatment,0,low,495.71225255626547
334.30257299992195,7,42.94771641520052,mobile,direct,US,control,1,low,218.41901053283038
352.9212243424794,5,51.43426566857493,mobile,referral,US,control,0,high,392.3607522902458
212.06302567884427,4,58.71524386087934,desktop,paid,US,treatment,0,low,253.726441983473
240.83707436671125,5,49.02149334381241,mobile,organic,US,control,1,low,407.0051725374392
198.03839111199497,11,34.674817231703365,tablet,organic,US,control,0,low,396.06045745219154
286.5296582777721,7,65.7943789169486,desktop,organic,APAC,treatment,0,low,350.49021133934104
335.8771127897981,6,43.88240360495415,mobile,referral,EU,treatment,0,low,434.65025583301065
375.1178526048014,3,71.28475806233286,mobile,paid,EU,control,1,low,472.6483226949583
303.70473902098877,0,48.460023348021686,mobile,organic,EU,control,0,medium,310.99249420343773
381.4307772785646,10,48.38045183058672,mobile,paid,APAC,treatment,0,low,156.86100825023556
230.99492708925544,5,54.38412699496645,mobile,referral,US,control,0,low,229.38303273983377
214.83087803224225,5,41.1600114325356,mobile,organic,APAC,treatment,0,high,391.237571080982
297.22261505516906,3,71.18787095719111,mobile,referral,US,control,1,low,342.8975683057413
319.20327244696534,4,46.185105851759076,mobile,referral,LATAM,treatment,0,high,130.00925235436193
298.36526259529535,2,42.813614620989235,tablet,direct,EU,control,1,low,73.05779351589112
196.62789499800618,2,53.37482074726399,mobile,organic,US,treatment,0,low,357.3327170939292
295.5439980243606,7,47.36692193122084,tablet,organic,EU,control,0,medium,162.9855608132054
234.77652497475734,3,48.429751715552925,tablet,organic,EU,treatment,0,low,274.85160967807406
333.48362744150194,1,37.89839056585842,mobile,organic,US,control,0,low,386.03604763066744
318.3299123048424,3,76.64405672650668,desktop,organic,EU,control,1,medium,303.2000512953499
253.00601068363224,7,58.76714186386116,mobile,paid,US,treatment,0,low,87.48616240030837
274.30665413316535,5,59.641558841719785,desktop,paid,US,treatment,0,medium,133.51110655259993
247.0393239055524,5,46.94555297558318,mobile,referral,LATAM,treatment,0,high,148.69768281391362
296.8660451363414,4,40.56744445000177,mobile,organic,EU,control,1,low,166.0389141401802
347.7571160250619,5,69.52917382489511,mobile,paid,APAC,treatment,0,medium,304.4315263777269
250.71369768322282,5,49.38902491994132,mobile,referral,EU,control,0,medium,276.78460092142706
325.20232577589223,3,42.51200203979946,mobile,referral,US,treatment,0,high,141.42201726389402
273.48711908137795,3,54.16801574483114,mobile,referral,EU,treatment,0,high,80.39967955505918
260.3563583868828,6,61.67120788003297,mobile,referral,EU,control,0,high,127.14449201362314
294.6484820022721,6,52.60429241605607,mobile,direct,LATAM,treatment,1,low,492.97159067837146
248.2378838790313,4,83.74394295466868,mobile,organic,US,treatment,1,medium,260.8461274061625
272.3175347326409,9,64.92216648965662,mobile,paid,APAC,control,1,low,440.3054771159506
240.10610537055757,6,39.23618812597942,mobile,organic,LATAM,treatment,0,low,431.9386100009795
398.2362566458195,5,43.262098943405235,mobile,organic,EU,control,0,high,280.1838008582931
301.7631775985864,5,70.67601757023655,desktop,organic,LATAM,treatment,1,low,368.00946880724456
265.0137246003707,4,22.87387436189562,mobile,organic,US,control,0,high,136.73840468572052
310.6989955367111,10,49.801940036448435,desktop,organic,LATAM,control,1,low,359.77851721710874
294.3835975154585,6,35.69168798375328,mobile,organic,APAC,control,0,high,172.57306066848028
288.95152002333884,2,45.23446198566475,desktop,organic,US,treatment,0,low,424.42794353936785
330.7083350021713,4,47.01179910970796,mobile,direct,LATAM,treatment,0,low,87.67585989900945
337.87538550236525,3,54.42220352470946,mobile,organic,US,treatment,1,low,397.91240279837484
273.4749426194736,2,44.477387478873915,mobile,referral,US,control,0,medium,94.9716079558788
271.209087967766,5,39.02856350371186,mobile,organic,EU,control,0,low,446.53515660243903
286.2474151424178,6,72.91911266818687,mobile,direct,US,treatment,0,medium,186.89203316075168
184.90394176322076,5,68.67462004161351,mobile,referral,US,treatment,0,low,344.4770141737586
224.2404468900724,10,38.37934179743717,tablet,paid,APAC,control,0,low,269.37602537912596
368.34371337222626,5,65.82116751303568,mobile,paid,US,control,0,low,214.83641536805254
382.2483856750642,5,46.00534509527147,mobile,organic,US,treatment,0,low,340.4488249325734
287.5481980221811,4,51.2918747333171,desktop,direct,US,control,0,high,476.3853412480571
328.8278481527883,4,49.36726040103084,mobile,referral,US,treatment,0,high,68.57138631857984
315.5625077271768,3,43.40251358746034,desktop,referral,APAC,treatment,0,low,463.48378514739693
453.9440404227619,6,59.838523436061465,mobile,paid,APAC,treatment,0,medium,324.0867447594561
355.97874557172884,4,51.25886530576658,desktop,organic,LATAM,treatment,0,medium,413.2914353460735
293.6041204259617,2,45.234485767807584,mobile,referral,EU,control,0,low,222.7437290454249
252.22297796997873,9,36.95410556199528,desktop,organic,US,treatment,0,low,262.32933867692617
219.67768398712138,5,41.064049862808794,desktop,paid,LATAM,treatment,0,medium,440.9828383105238
310.17318179336115,9,33.586198843979034,mobile,organic,APAC,control,0,low,236.6815864144204
262.18246273578484,5,62.23207959131898,mobile,direct,EU,treatment,1,low,290.59680503708825
228.8873145201163,5,38.033344077156045,mobile,organic,EU,control,0,low,59.08771538794981
267.67135578787367,1,53.22072497730278,tablet,organic,LATAM,treatment,1,medium,121.36910262711903
245.92259981928026,5,63.70101853610371,mobile,paid,APAC,control,0,low,338.7589285886599
384.3570817536282,8,61.992995729215856,mobile,referral,US,treatment,0,low,372.6396054787447
344.08198784747253,6,49.677231058973824,mobile,paid,APAC,control,0,low,312.17042155302477
299.6013679341691,2,49.1291527385685,mobile,organic,US,control,0,low,114.4895163240248
373.9972069445013,5,68.79874549421008,mobile,organic,US,treatment,0,low,250.43244286002567
303.86841538238093,5,68.14157045726539,tablet,referral,US,treatment,1,high,209.7926448634354
256.9357899335868,4,46.721935401234774,mobile,direct,US,control,0,low,273.0476048157898
376.15620386348286,6,44.39461336935506,desktop,referral,US,control,1,medium,441.64806554934245
326.9455021842329,5,53.93873218164743,mobile,paid,US,control,0,low,399.13764739639333
248.13769228367718,6,58.293237725828625,mobile,direct,EU,treatment,0,medium,87.79527562512152
290.4830660958196,5,43.683484754863564,mobile,paid,APAC,treatment,0,medium,450.63913899855396
256.21908733076214,4,52.912027551380326,mobile,paid,LATAM,treatment,0,low,262.2952180174206
230.8600134517832,7,62.164679612842775,tablet,paid,US,treatment,1,high,384.7379651986993
346.3088773765821,5,48.159676008009974,desktop,paid,EU,treatment,0,low,113.01765406895846
395.47083202350655,7,25.121779424376687,mobile,referral,LATAM,control,0,high,351.8237865681716
230.07162130904294,6,47.782185962838646,mobile,paid,US,control,0,low,156.34670792425607
328.1484618345285,4,59.693693024080545,mobile,organic,APAC,treatment,0,high,247.2714037134192
267.46787154390864,8,43.68597444433442,tablet,organic,APAC,treatment,0,medium,57.58829153694698
275.6437308117652,4,50.52526368215316,desktop,organic,US,treatment,0,high,118.2247870687142
270.38030378805655,3,42.4404929330808,desktop,paid,APAC,treatment,0,medium,91.4362219056289
256.8004615160092,5,53.60441676292773,mobile,organic,APAC,treatment,0,low,157.8848778222163
302.4260813972414,10,47.834768024638265,mobile,organic,US,treatment,0,medium,95.00814051094503
258.4524941794481,6,40.60758459317993,mobile,paid,US,control,0,high,361.35951197880286
313.5228412889919,4,63.32551467665128,mobile,paid,US,control,0,high,63.06795599414872
297.4880945275431,3,59.28932013532215,mobile,referral,US,treatment,0,low,327.9832252812491
288.0525976566795,3,43.950932360718255,mobile,paid,EU,treatment,0,medium,113.3185238715084
254.6218168979201,5,54.97788309417778,mobile,referral,EU,control,0,low,475.3226557300536
271.16143347158334,2,55.374120028203805,desktop,direct,US,control,0,medium,469.8923328994344
337.7695612912878,6,73.23181691681287,desktop,referral,LATAM,control,1,low,151.47639613443317
325.04585938121903,2,33.05744104004923,mobile,paid,US,control,0,low,326.48958420036325
251.12223776007244,5,67.13234160667622,mobile,organic,US,treatment,1,high,62.6023937626063
304.9666152714613,2,54.686674667707464,mobile,direct,US,control,1,low,469.30484437302835
337.5693561685895,6,57.338991797948495,desktop,organic,EU,treatment,1,medium,285.34428868626935
216.52973594393143,3,76.37881752260199,desktop,organic,US,control,0,medium,69.45041813800054
327.16800961899673,5,53.01873380721012,desktop,paid,US,treatment,0,low,204.12499685366183
266.86881205270765,2,46.13677524552824,desktop,organic,US,control,0,low,84.58225783755539
328.52993342965794,6,27.94705627244094,mobile,direct,APAC,treatment,0,medium,226.82499771801196
261.83704217287413,6,63.897641339463554,mobile,paid,LATAM,treatment,0,low,351.4668539725954
209.75589496677406,7,36.547903291913975,mobile,paid,US,treatment,0,high,261.4504586186478
218.62287810584186,6,39.96561096500496,mobile,paid,US,control,0,high,222.6749786237545
302.4042473330691,6,46.68647700912151,desktop,paid,EU,control,0,low,103.62067049320916
312.9861250860741,4,64.16411791700293,mobile,organic,APAC,control,0,low,160.22257056214534
254.78416874477958,4,57.732399866657595,mobile,paid,US,control,0,low,95.06447948225801
331.9296229388687,7,61.518371378770894,mobile,referral,LATAM,treatment,1,medium,413.3744292454973
216.923996886552,5,53.08292063638821,tablet,paid,EU,treatment,0,low,110.85792259312515
296.6960100676342,5,43.99614307128894,mobile,referral,US,treatment,0,low,317.91801494700206
239.44919001187716,8,61.468446876874836,desktop,organic,EU,treatment,1,medium,204.23318611498064
267.40819460989206,4,50.73336744778137,mobile,organic,LATAM,control,0,high,151.69027309483258
302.3699335658207,2,59.687698956813534,mobile,organic,APAC,control,0,low,337.7607977714467
256.97933173580236,3,59.67178122438949,mobile,organic,US,control,0,low,255.6510392196233
280.7722227885087,4,65.89082861877066,desktop,referral,US,treatment,1,high,230.0654602780516
350.31464046072205,6,46.37652442453898,mobile,referral,US,treatment,0,medium,316.7834022014997
271.15540652384254,9,66.20119056992567,desktop,organic,US,control,1,medium,271.0704328205003
341.7846056032571,3,49.08031533796954,mobile,paid,APAC,control,0,medium,186.56789384820235
243.5146572671191,5,39.18085631286867,mobile,referral,APAC,treatment,0,high,301.57757949436325
326.4902088957641,3,45.96712208089061,tablet,organic,APAC,treatment,0,medium,351.27435944781257
372.078431032895,2,61.42146917270334,mobile,organic,LATAM,treatment,1,high,62.01192136408443
176.41777499363553,4,59.10215783664745,mobile,direct,US,control,0,medium,259.6422780084539
260.1552372264762,9,48.16471827842847,desktop,paid,APAC,control,0,medium,75.9574780625947
328.853606359027,4,54.397713855279605,mobile,direct,APAC,treatment,1,low,133.88243633064997
289.84773069785035,5,50.56741683296819,desktop,organic,US,treatment,0,low,302.22893033508785
318.5572936685654,8,51.134560400565526,mobile,referral,APAC,control,0,medium,439.7850118695113
269.80074066420894,8,51.85837628902753,mobile,organic,US,treatment,0,low,447.26255563481817
304.329489373645,5,59.1987151595443,mobile,organic,APAC,treatment,0,medium,81.47480456238407
292.21613823039604,3,73.41964860695826,desktop,paid,EU,control,1,low,238.59728882901797
358.38910308299035,9,57.56416947340018,mobile,organic,US,control,1,high,312.35291735204805
312.7210421650607,2,43.838565419510566,desktop,organic,EU,control,0,low,116.18145704765453
316.8801331037601,8,39.59801289044527,tablet,organic,EU,control,0,high,394.44449753514726
279.4061516938766,7,56.988156702804766,mobile,organic,US,treatment,0,medium,384.90586629675744
275.6196887963753,6,64.48820108337715,mobile,referral,US,control,0,low,456.5034561680576
278.372090609019,9,46.849180720910766,mobile,paid,US,treatment,0,medium,53.818705437549355
319.7226071189148,3,47.58569435275007,mobile,organic,EU,treatment,0,low,147.5079097950512
278.95077595898687,6,64.66782556898976,mobile,organic,APAC,control,0,low,422.2340214103948
314.48874284482065,7,55.05557853215008,desktop,organic,LATAM,control,0,low,351.7610228721209
403.77003993227197,7,54.36235704801055,tablet,paid,EU,treatment,0,low,452.47543416432086
343.5562351715846,5,51.70618656094062,tablet,organic,APAC,treatment,1,high,75.73084453861993
283.69882339160796,5,56.78728069279419,desktop,referral,US,treatment,0,low,318.6337845723993
360.06069610819725,1,40.708636594902416,desktop,organic,APAC,control,0,medium,306.07095870215335
279.5962313489224,7,38.65979814065042,mobile,organic,US,control,0,low,66.05348736223957
198.0937732411073,4,46.53228423233288,desktop,referral,US,treatment,0,medium,281.08493461061755
249.5956844541298,7,44.1420727655131,desktop,referral,EU,treatment,0,low,324.2841400894659
206.4604039487072,5,47.78400305614961,mobile,organic,US,control,0,medium,136.08192839094824
282.42432579793456,5,44.82113976534564,tablet,referral,APAC,treatment,1,medium,172.9983124060983
300.9209189594776,3,59.58816306467672,mobile,paid,APAC,control,0,medium,338.15630583398166
383.82186561376415,5,61.27686294516429,desktop,referral,US,treatment,0,low,260.73542641998125
316.34636868820814,5,42.120710476489506,desktop,paid,US,treatment,1,medium,436.10614590574704
289.0449735595568,4,59.7845780566655,tablet,paid,APAC,control,0,low,204.07179470413476
341.47027905917446,3,41.894713701783736,mobile,direct,APAC,treatment,0,low,169.99684627469054
189.44323454960573,3,58.56975536982786,desktop,organic,US,control,0,low,493.18967315517926
311.7807279054283,5,49.315535073335845,mobile,paid,US,control,0,low,460.01109655853753
338.54325969434836,10,50.28775564080998,mobile,paid,EU,control,0,low,63.04673524954094
226.0706877110079,2,48.14902350578781,desktop,organic,EU,control,0,medium,396.82787688795463
357.1877021603465,5,66.69542365065614,mobile,organic,US,control,1,low,99.65064822134133
316.9248203747207,3,53.9481581563345,desktop,organic,US,treatment,1,low,62.36833767321693
279.2356043049599,4,52.16360122563398,mobile,paid,APAC,treatment,1,low,173.16298218485701
331.63909330531425,6,70.57755968721838,mobile,paid,EU,control,1,medium,171.20564557749694
413.5346428902198,3,57.16340080540411,desktop,paid,LATAM,treatment,0,medium,418.6934430561341
309.09331275292476,4,88.95146902898554,mobile,organic,APAC,treatment,1,low,369.8002606742758
312.4110293150168,4,44.71053237275301,mobile,paid,LATAM,treatment,0,medium,491.72424229940646
277.0319550229878,5,59.57304822593531,tablet,direct,US,treatment,0,medium,370.1808051403183
257.5077815267604,8,48.939093646585796,mobile,organic,APAC,control,0,low,238.21499896522155
341.5167908272123,5,62.33406076352669,desktop,paid,US,control,0,medium,364.5174474253476
257.1958087045566,6,49.923110042786305,mobile,referral,EU,treatment,0,medium,499.7565802338809
303.5783118609696,3,49.30190251322859,mobile,referral,US,control,1,medium,369.56384715313766
276.1171276617442,4,63.06072203871629,mobile,paid,US,control,0,low,392.75661019114324
323.9489912873196,5,45.0843806098107,mobile,referral,APAC,control,0,low,472.2642568356167
316.68310526434743,6,35.872742410994434,mobile,organic,APAC,control,0,low,101.14306759025752
351.87699721289493,7,44.83153116826171,mobile,referral,US,control,0,medium,367.1529320514771
274.49918005726266,5,56.19032946588533,mobile,organic,EU,control,0,high,432.86268108535205
286.5062532353314,2,63.920387515870914,mobile,organic,US,control,0,low,479.47037009940186
251.06181421088462,6,51.11129375296512,mobile,organic,US,treatment,0,low,144.9361803702647
277.7853369961944,4,75.18087026042451,mobile,referral,APAC,treatment,1,medium,276.7680534759099
318.8650246522426,2,36.41825078522406,mobile,paid,US,control,0,high,356.24968144001684
337.8494308322676,4,45.56736535182097,tablet,organic,LATAM,control,0,high,161.36047827560185
253.89173379111872,2,47.11424882845899,desktop,organic,US,control,0,medium,320.21278846262334
343.480296005283,3,55.45057349237967,desktop,direct,EU,control,1,high,165.91045212409972
367.78189294024753,4,50.84094388250197,mobile,referral,EU,control,0,low,200.05565923924127
320.6717451611851,7,56.909109573921924,tablet,paid,US,control,0,low,248.68341342988927
393.8397906279033,5,53.707915292350755,desktop,paid,US,treatment,1,low,288.1355444359551
261.3105400448213,5,51.39028686953126,desktop,paid,APAC,treatment,0,medium,252.21464223131778
237.76726483442914,7,49.54877109675948,mobile,organic,APAC,control,0,low,271.9379839045681
211.06398755478608,9,40.7411009610885,tablet,direct,US,control,0,low,184.36494032973167
374.8022155744592,7,48.863333109185646,desktop,organic,EU,treatment,0,low,121.53429231018377
332.71828281770286,6,48.563404701028816,desktop,paid,US,treatment,0,low,71.30748979707775
297.22076645447726,6,48.34919434996954,mobile,organic,US,treatment,0,high,138.19042512125048
313.998431315991,9,50.31759456581451,mobile,paid,US,treatment,0,low,311.8746386776024
243.72554763508117,2,50.75673540613386,mobile,paid,US,control,0,low,403.7519515114096
422.2875989808413,3,45.6770482089267,mobile,paid,APAC,control,0,medium,126.16141884930254
306.4610590987614,9,77.45685214290984,desktop,organic,APAC,treatment,1,low,98.84991099769181
305.46973973024467,3,38.305193707969835,mobile,paid,LATAM,control,0,medium,387.1806622471626
336.2883311949346,8,42.79029891530104,mobile,organic,EU,treatment,0,high,187.32124874178035
324.05046158683564,5,77.79963624223555,mobile,organic,LATAM,treatment,0,high,478.1747476523086
311.19420121395655,4,50.61037107953345,mobile,organic,EU,treatment,1,high,371.44308677466785
260.4762772277344,9,36.462453252902414,mobile,referral,EU,control,0,low,197.0402212593639
323.5734178567998,2,57.34476745001218,desktop,paid,LATAM,treatment,0,medium,180.29423650716723
394.1012248237517,5,29.22880146226126,mobile,paid,EU,control,0,low,285.66427382208906
367.27100230774886,10,47.64726090027561,mobile,referral,US,control,0,low,85.61510072519425
379.65933133196984,5,71.45824925076488,mobile,paid,APAC,control,0,low,102.95443069038456
274.43921617844074,4,34.550640778466,mobile,paid,LATAM,treatment,0,low,129.13604659228662
250.51975898707096,7,30.180355142612868,mobile,organic,APAC,treatment,0,high,398.62561698705207
293.7106539950176,3,35.00818798042302,desktop,organic,EU,control,0,low,281.2358116711051
302.78624561443473,6,58.98359568346986,desktop,paid,EU,control,0,medium,54.75520524849932
354.70957592354745,3,61.247767199858124,desktop,paid,LATAM,treatment,0,low,353.08243736244907
215.37676851425903,3,44.7023326907931,desktop,referral,US,treatment,1,low,240.6605803972237
376.4775159730307,4,56.83212404001069,mobile,referral,EU,treatment,0,high,279.8835642337091
292.0996050710505,1,63.9025532751199,tablet,organic,US,treatment,0,low,146.352309535821
278.655946502629,2,72.99133644564026,desktop,organic,EU,control,1,medium,298.3020027773466
249.39478123699163,4,47.53664718820152,tablet,paid,EU,treatment,0,low,490.61895788816986
217.25716640671152,5,26.985282823300132,mobile,organic,US,control,0,low,83.05011095259266
341.1585291980957,8,41.79121077590313,tablet,organic,US,treatment,0,low,177.7628298489938
303.66589835942017,7,60.608636725091216,desktop,referral,EU,treatment,1,high,159.3489167873734
235.5019550129473,7,47.41061203421609,desktop,organic,US,control,0,low,161.84718983803083
235.2460613968192,2,48.1214059899128,mobile,direct,US,control,0,low,220.41786090441977
283.2107650354936,6,73.43365957027169,desktop,referral,APAC,treatment,1,low,418.1494031348754
383.45107626446963,8,62.744284266875816,tablet,referral,US,control,0,medium,460.7864104839743
287.02043243181976,6,48.28326346075217,desktop,organic,US,control,0,medium,140.996789356538
224.8428523440947,4,79.72552662313961,mobile,organic,LATAM,treatment,1,medium,294.32747207665074
287.7128467957028,4,53.57661366631089,tablet,paid,US,control,0,low,336.60453747446616
