session_duration,pages_viewed,device,source,converted
312.8014867156938,2,desktop,organic,1
349.1345491972757,4,mobile,organic,0
383.27372222312886,4,desktop,organic,1
350.7185032509065,6,mobile,organic,0
207.95628843341774,11,desktop,organic,0
236.02115166321494,6,desktop,organic,0
268.75907111521605,8,mobile,organic,0
301.30455251054167,5,desktop,referral,0
325.88295102345614,3,mobile,organic,0
263.71280934232675,5,desktop,paid,0
309.3383382238539,1,mobile,organic,0
262.23085338233386,8,desktop,referral,0
269.4241098504026,6,desktop,paid,1
229.66694515758888,4,mobile,organic,0
253.8383376944548,7,mobile,paid,0
232.41576971918332,1,mobile,organic,0
251.20633735113336,7,desktop,paid,1
352.682089830392,3,mobile,organic,1
252.53005555840286,9,mobile,direct,0
431.61910324186954,4,desktop,paid,0
324.6658950440445,2,mobile,organic,0
309.2418061847437,4,desktop,referral,1
257.0821109909393,6,mobile,organic,1
335.0154939704496,2,mobile,referral,1
271.21810868811133,1,desktop,paid,0
306.1004907322681,7,mobile,referral,0
428.00422691343977,7,mobile,organic,1
295.1970050137675,6,desktop,referral,0
357.4636663142838,8,mobile,referral,0
264.84117874370565,7,tablet,organic,0
298.2505754751519,5,tablet,organic,1
388.5400317817755,6,mobile,organic,0
268.65164711061163,6,mobile,direct,0
390.62242789984646,7,desktop,organic,0
335.38759677277375,6,mobile,paid,0
271.8766612052866,3,mobile,organic,0
331.6203869527761,3,desktop,organic,0
348.6277224813365,1,mobile,paid,0
331.0904981108598,5,desktop,direct,0
221.48876400547718,3,mobile,paid,1
263.64314120875656,9,mobile,referral,0
287.62406822242474,8,mobile,paid,0
296.2783285449977,4,tablet,organic,1
331.0336048775339,2,desktop,organic,0
308.8850500466627,3,desktop,paid,0
233.23278206449493,2,mobile,direct,0
319.00989255029816,4,mobile,referral,0
330.52928726419117,4,mobile,organic,0
327.989522396552,5,mobile,organic,0
354.0390362777311,8,mobile,organic,0
341.6961077274452,6,desktop,direct,0
322.95900396142184,3,mobile,referral,0
296.4917144270677,5,tablet,referral,0
216.95195332420042,6,mobile,organic,0
321.4809109566293,3,tablet,paid,0
310.38438435815556,8,mobile,paid,0
313.5789418597687,8,mobile,organic,0
236.16257120898453,5,mobile,paid,0
245.94717297958687,4,mobile,organic,0
352.6576426666452,2,mobile,organic,1
298.02224230716723,6,mobile,referral,1
334.07503486863123,5,mobile,referral,0
301.41591880652305,6,desktop,paid,0
301.48780697478725,7,desktop,paid,0
346.9141902987999,3,desktop,organic,1
274.1977635891313,9,mobile,referral,0
304.8060388470492,2,desktop,referral,0
276.8862355647479,0,mobile,referral,0
278.2751886283842,6,mobile,referral,0
284.541393826568,4,mobile,organic,1
311.10668858168566,6,mobile,organic,0
276.06256891682614,4,mobile,paid,0
362.78780627867604,5,mobile,organic,0
255.26963488902481,2,mobile,referral,0
290.65641779193203,5,desktop,organic,0
278.01344708629125,4,desktop,organic,0
372.3488942176866,3,tablet,organic,0
309.8277388255787,5,desktop,direct,0
351.59222697343176,3,mobile,organic,0
225.72198134815142,3,desktop,paid,0
313.35251329346295,4,desktop,paid,0
344.4815397811719,8,mobile,organic,0
304.11419946377123,5,mobile,paid,0
353.27401875326757,4,tablet,referral,0
274.13557749498136,4,mobile,paid,0
370.46737200927896,4,tablet,referral,0
414.9449061809625,4,mobile,organic,0
281.85807197801705,7,mobile,organic,0
277.7248739299614,8,mobile,direct,0
372.66922385588504,7,mobile,organic,0
378.97860728653563,3,desktop,paid,1
273.8569986423366,6,tablet,referral,0
278.99065914520713,6,mobile,organic,1
285.9107695569746,4,mobile,referral,0
232.77747444828614,6,desktop,organic,0
254.0674026757901,9,desktop,organic,0
249.7929616623966,6,mobile,organic,0
261.61012174479356,4,mobile,referral,0
298.2657556306609,6,desktop,organic,0
311.710736626826,7,desktop,referral,0
377.52502464070386,4,mobile,direct,0
250.08229796306046,3,mobile,paid,0
349.2161199238292,4,tablet,paid,0
289.3005577887246,5,desktop,paid,0
297.52681451737834,3,mobile,organic,0
333.7409746083302,5,mobile,paid,0
243.86389892188507,3,desktop,paid,0
319.12048730920253,5,mobile,direct,0
308.3226104106528,5,mobile,direct,0
324.62256320040746,5,mobile,referral,0
314.4584321953909,6,mobile,referral,0
422.7650069955447,6,desktop,paid,0
268.1130007874342,6,mobile,paid,1
273.45015224990914,5,desktop,referral,0
268.8429736787618,7,mobile,organic,0
272.22614404198725,3,mobile,direct,0
268.13064363467413,5,mobile,paid,0
359.4508265553776,7,tablet,paid,0
371.0252123994927,2,desktop,referral,0
271.46268531252616,8,mobile,direct,0
258.38222134478855,4,desktop,organic,1
323.5707778193202,2,desktop,referral,0
272.38884778595144,5,tablet,paid,0
331.6465908877755,5,mobile,organic,0
310.146151042565,4,desktop,referral,0
224.21279425013842,6,mobile,paid,0
377.3752600665031,8,mobile,paid,0
389.7938836547761,4,tablet,organic,0
269.3605654757807,3,mobile,paid,0
280.6149220032008,6,mobile,paid,0
314.29326953624525,4,mobile,paid,0
316.72283949935127,2,desktop,organic,0
332.92721363364154,3,desktop,direct,1
400.5102269383175,1,mobile,paid,0
291.1526386252975,9,tablet,referral,0
260.0851377730773,5,mobile,paid,0
231.03403859927363,3,mobile,organic,0
263.45349800290404,4,tablet,paid,0
298.34365135631015,3,mobile,paid,1
389.7278931758894,4,mobile,paid,0
274.1194350481914,6,mobile,paid,1
311.18939758194495,4,desktop,paid,0
299.1788551963624,2,mobile,organic,0
359.4196636724042,6,tablet,paid,0
426.3466212936811,3,desktop,organic,0
273.45656135398394,6,mobile,organic,0
275.5280278740889,2,desktop,direct,0
352.2080438534536,8,mobile,paid,0
334.0945744813156,3,mobile,paid,1
392.3353662868017,6,desktop,paid,0
329.1964092662982,4,tablet,direct,0
282.035395460647,5,mobile,paid,0
329.53274153461547,6,mobile,referral,0
355.4351790291454,1,mobile,organic,0
341.0241090598682,5,mobile,direct,1
325.3637015553649,7,mobile,referral,0
353.3337344794577,6,mobile,referral,0
358.4647795222836,6,desktop,organic,0
369.10794955187635,7,mobile,organic,0
332.4354943794821,4,mobile,organic,0
291.6440959841573,3,desktop,organic,0
307.3356843216661,8,desktop,referral,0
360.3254483254178,4,mobile,organic,0
259.1532164506382,5,mobile,organic,0
318.43366544364505,5,desktop,organic,0
280.33305938363196,3,mobile,organic,0
301.43724114674086,9,mobile,organic,0
363.92259313036493,8,desktop,referral,0
309.55495340099515,6,mobile,paid,0
302.32182740780746,3,mobile,organic,0
232.00719295100404,5,mobile,paid,0
337.312678301361,5,mobile,paid,0
332.2742090570538,5,mobile,organic,0
408.16273616527303,3,tablet,paid,0
284.61108825235,7,mobile,referral,0
310.95751638319695,3,mobile,referral,0
312.46918418553776,0,mobile,referral,0
378.8726639881737,6,tablet,organic,1
295.23522338065237,6,mobile,direct,0
313.95107628851696,4,mobile,referral,0
330.39482548582697,5,desktop,direct,0
309.33045615781793,9,mobile,organic,0
277.6783192724736,5,mobile,direct,0
309.70449964491536,4,mobile,referral,1
353.6815874929886,3,mobile,referral,0
248.674235029447,6,mobile,organic,1
306.6484837073438,2,desktop,referral,0
264.99395925304134,6,mobile,direct,0
359.7523314462421,6,mobile,paid,0
223.84065476081128,6,mobile,paid,0
272.0539076364206,5,mobile,direct,0
318.86059375322606,3,mobile,paid,0
378.27620146171705,4,tablet,paid,0
296.7124869463506,4,mobile,paid,0
272.24002366534006,5,desktop,direct,0
394.0578534720295,4,mobile,organic,0
227.59930497918782,4,mobile,paid,0
190.0597021689959,5,mobile,paid,0
322.00072250266663,5,mobile,referral,0
274.89728878236946,5,mobile,paid,0
248.93835914346434,7,mobile,direct,1
335.41782236496766,3,desktop,direct,0
312.19003568855993,2,mobile,organic,0
271.7960684631636,4,mobile,paid,0
235.9847800664553,4,mobile,organic,1
343.62286641400726,6,mobile,organic,0
332.51005889793305,3,mobile,paid,0
295.04120681103086,5,mobile,direct,0
392.3318498023833,5,mobile,referral,0
246.49576168369236,5,desktop,organic,0
223.72374145376307,5,desktop,organic,0
265.4045965059378,3,mobile,paid,0
297.72069918222513,10,mobile,paid,1
312.1669724661346,5,desktop,organic,0
287.9381971071835,4,mobile,referral,0
317.60276982571486,4,mobile,direct,0
237.4230287904778,7,mobile,paid,0
372.18823020366295,3,mobile,referral,0
295.89244108037155,6,mobile,organic,0
355.86479157940636,2,mobile,referral,0
317.1362673188852,4,mobile,paid,0
322.8376609576892,4,mobile,organic,0
328.4883640116102,4,desktop,direct,1
322.3854280008658,8,mobile,paid,0
332.1361379933772,5,mobile,referral,0
366.4576265066216,8,mobile,organic,0
309.82605848507353,5,desktop,organic,0
335.4501878794256,7,desktop,organic,0
295.51321528563864,8,desktop,paid,0
372.0058607724736,3,mobile,paid,0
266.1803848970365,4,desktop,organic,0
390.0470216455408,6,desktop,paid,0
297.99210246778284,4,mobile,paid,0
228.4612448940976,4,mobile,referral,0
306.40522074553945,6,mobile,paid,0
265.94741712625597,2,desktop,direct,1
342.0321774494362,4,mobile,paid,0
267.36880103488045,2,mobile,paid,0
277.69082833926103,8,tablet,organic,1
205.52296345272345,7,desktop,organic,0
277.38468403754615,2,tablet,organic,0
178.80603366855217,5,tablet,paid,0
220.80485882571384,6,mobile,organic,0
338.02073280721487,7,desktop,organic,0
339.2900079325416,7,mobile,referral,1
321.27287808924825,7,desktop,organic,0
251.65119284353935,6,mobile,organic,0
297.614432192901,5,tablet,organic,0
299.8198730454716,5,desktop,referral,1
242.08176554037286,8,desktop,organic,0
375.1699150883575,7,mobile,paid,0
343.86811452878356,4,mobile,paid,0
288.9517913085168,5,desktop,paid,0
301.34429194972654,8,mobile,paid,1
310.41914039737765,5,desktop,referral,0
197.91325657878548,2,mobile,organic,0
287.64113087397016,3,desktop,organic,0
265.90078760011005,7,mobile,organic,0
249.91899950525422,3,desktop,organic,0
285.9449853557023,8,desktop,organic,0
389.88432634247613,1,mobile,organic,0
332.0421430633505,5,mobile,paid,0
271.4410505108602,3,mobile,paid,1
328.62913906780796,5,mobile,organic,0
